url,title,text,conn_type,depth
https://www.aljazeera.com/middle-east/,Middle East News | Today's latest from Al Jazeera,"[4,0,2,39] {""namedChunks"":[""section-route""]} Advertisement Skip links Skip to Featured Content Skip to Content Feed play Live Sign up Enrich your Al Jazeera experience by signing in or creating an account. Close Tooltip Close navigation menu Navigation menu News Show more news sections Africa Asia US & Canada Latin America Europe Asia Pacific Middle East Explained Opinion Sport Video More Show more sections Features Economy Human Rights Climate Crisis Investigations Interactives In Pictures Scie",Direct,1
https://www.youtube.com/aljazeeraenglish,Al Jazeera English - YouTube,"if (window.ytcsi) {window.ytcsi.tick('pdc', null, '');} var ytInitialData = {""responseContext"":{""serviceTrackingParams"":[{""service"":""GFEEDBACK"",""params"":[{""key"":""route"",""value"":""channel.""},{""key"":""is_owner"",""value"":""false""},{""key"":""is_alc_surface"",""value"":""false""},{""key"":""browse_id"",""value"":""UCNye-wNBqNL5ZzHSJj3l8Bg""},{""key"":""browse_id_prefix"",""value"":""""},{""key"":""logged_in"",""value"":""0""},{""key"":""visitor_data"",""value"":""Cgs5ZXRLS3JhUlpTYyjZxdbIBjIKCgJQSxIEGgAgOQ%3D%3D""}]},{""service"":""GOOGLE_HELP"",""",Direct,2
https://privacy.aljazeera.net/cookie/,Cookie Policy – Al Jazeera Privacy,Skip to content Facebook Twitter Email Home Our Network Al Jazeera Media Institute Al Jazeera Centre for Studies Al Jazeera Centre for Public Liberties & Human Rights Al Jazeera Forum Our Channels Al Jazeera English Al Jazeera Arabic Al Jazeera Balkans Al Jazeera Mubasher Al Jazeera Documentary AJ+ AJ+ Arabi AJ+ Español AJ+ French Careers How to Watch Submit Privacy Request Data Access Request Home Our Network Al Jazeera Media Institute Al Jazeera Centre for Studies Al Jazeera Centre for Public ,Direct,2
https://www.instagram.com/aljazeeraenglish/?hl=en,Al Jazeera English (@aljazeeraenglish) • Instagram photos and videos,"{""require"":[[""qplTimingsServerJS"",null,null,[""7572137398693927481"",""splash_screen_show""]]]} Instagram Log In Sign Up aljazeeraenglish Verified Options Al Jazeera English 41,248 posts 6.9M followers 342 following Media/news company Your Voice. Your Story. Your Platform. Inform me Start Here Pope Francis Instagram award PinchPoint Gaza paramedics Behind scenes🎬 Earthrise 🌎 Palestine 4 🇺🇸 US Elex 2024 The Take🎙️ #TruthUncovered Lebanon 🇱🇧 @aj_i_unit Posts Reels Tagged British journalist and pro-Pal",Direct,2
https://www.youtube.com/aljazeeraenglish,Al Jazeera English - YouTube,"if (window.ytcsi) {window.ytcsi.tick('pdc', null, '');} var ytInitialData = {""responseContext"":{""serviceTrackingParams"":[{""service"":""GFEEDBACK"",""params"":[{""key"":""route"",""value"":""channel.""},{""key"":""is_owner"",""value"":""false""},{""key"":""is_alc_surface"",""value"":""false""},{""key"":""browse_id"",""value"":""UCNye-wNBqNL5ZzHSJj3l8Bg""},{""key"":""browse_id_prefix"",""value"":""""},{""key"":""logged_in"",""value"":""0""},{""key"":""visitor_data"",""value"":""Cgs5ZXRLS3JhUlpTYyjrxdbIBjIKCgJQSxIEGgAgOQ%3D%3D""}]},{""service"":""GOOGLE_HELP"",""",Direct,2
https://www.instagram.com/aljazeeraenglish/?hl=en,Al Jazeera English (@aljazeeraenglish) • Instagram photos and videos,"{""require"":[[""qplTimingsServerJS"",null,null,[""7572137463301421496"",""splash_screen_show""]]]} Instagram Log In Sign Up aljazeeraenglish Verified Options Al Jazeera English 41,248 posts 6.9M followers 342 following Media/news company Your Voice. Your Story. Your Platform. Inform me Start Here Pope Francis Instagram award PinchPoint Gaza paramedics Behind scenes🎬 Earthrise 🌎 Palestine 4 🇺🇸 US Elex 2024 The Take🎙️ #TruthUncovered Lebanon 🇱🇧 @aj_i_unit Posts Reels Tagged British journalist and pro-Pal",Direct,2
https://www.aljazeera.com/tag/explainer/,Explainer | Today's latest from Al Jazeera,"(function(){var a=window.location.protocol+""//""+window.location.hostname;""https://www.aljazeera.com""!==a&&(window.freestar=window.freestar||{},window.freestar.queue=window.freestar.queue||[],window.freestar.queue.push(function(){googletag.pubads().set(""page_url"",""https://www.aljazeera.com/ "")}))})(); @media(min-width: 769px) { .three-col-layout__stories>.top-story-second-article.article-card--large { grid-column: 1/7; grid-row: span 2; margin-top: 5px; display: flex; flex-wrap: wrap } article.to",Direct,1
https://www.facebook.com/aljazeera,Al Jazeera English | Doha  | Facebook,"{""require"":[[""qplTimingsServerJS"",null,null,[""7572137532136754166"",""splash_screen_show""]]]} {""require"":[[""maybeDisableAnimations"",null,null,[]]]} {""require"":[[""replaceNativeTimer"",null,null,[]]]} {""require"":[[""bootstrapWebSession"",null,null,[1763025655]]]} {""require"":[[""qplTagServerJS"",null,null,[[""comet_preloader_display_threads:2"",""comet_preloader_deferred_threads:0"",""comet_aa_coinflip:true"",""should_use_bt_safe_js"",""logged_out""]]]]} {""require"":[[""qplTimingsServerJS"",null,null,[""757213753213675",Direct,2
https://hotels.aljazeera.net/en,Al Jazeera Hotel Partners,Skip to main content Al Jazeera Hotel Partners Toggle navigation Main navigation Home Distributors Hotels Hospitality Partners Contact us Register Media Kit English العربية Watch AL JAZEERA HOTEL PARTNERS Country Afghanistan Aland Islands Albania Algeria American Samoa Andorra Angola Anguilla Antarctica Antigua and Barbuda Argentina Armenia Aruba Australia Austria Azerbaijan Bahamas Bahrain Bangladesh Barbados Belarus Belgium Belize Benin Bermuda Bhutan Bolivia Bosnia and Herzegovina Botswana Bo,Direct,2
https://privacy.aljazeera.net/cookie/,Cookie Policy – Al Jazeera Privacy,Skip to content Facebook Twitter Email Home Our Network Al Jazeera Media Institute Al Jazeera Centre for Studies Al Jazeera Centre for Public Liberties & Human Rights Al Jazeera Forum Our Channels Al Jazeera English Al Jazeera Arabic Al Jazeera Balkans Al Jazeera Mubasher Al Jazeera Documentary AJ+ AJ+ Arabi AJ+ Español AJ+ French Careers How to Watch Submit Privacy Request Data Access Request Home Our Network Al Jazeera Media Institute Al Jazeera Centre for Studies Al Jazeera Centre for Public ,Direct,2
https://www.aljazeera.com/opinion/,Opinion | Today's latest from Al Jazeera,"[3,4,0,2,26] {""namedChunks"":[""topic-route""]} Advertisement Skip links Skip to Featured Content Skip to Content Feed play Live Sign up Enrich your Al Jazeera experience by signing in or creating an account. Close Tooltip Close navigation menu Navigation menu News Show more news sections Africa Asia US & Canada Latin America Europe Asia Pacific Middle East Explained Opinion Sport Video More Show more sections Features Economy Human Rights Climate Crisis Investigations Interactives In Pictures Scie",Direct,1
https://www.youtube.com/aljazeeraenglish,Al Jazeera English - YouTube,"if (window.ytcsi) {window.ytcsi.tick('pdc', null, '');} var ytInitialData = {""responseContext"":{""serviceTrackingParams"":[{""service"":""GFEEDBACK"",""params"":[{""key"":""route"",""value"":""channel.""},{""key"":""is_owner"",""value"":""false""},{""key"":""is_alc_surface"",""value"":""false""},{""key"":""browse_id"",""value"":""UCNye-wNBqNL5ZzHSJj3l8Bg""},{""key"":""browse_id_prefix"",""value"":""""},{""key"":""logged_in"",""value"":""0""},{""key"":""visitor_data"",""value"":""Cgs5ZXRLS3JhUlpTYyiGxtbIBjIKCgJQSxIEGgAgOQ%3D%3D""}]},{""service"":""GOOGLE_HELP"",""",Direct,2
https://privacy.aljazeera.net/cookie/,Cookie Policy – Al Jazeera Privacy,Skip to content Facebook Twitter Email Home Our Network Al Jazeera Media Institute Al Jazeera Centre for Studies Al Jazeera Centre for Public Liberties & Human Rights Al Jazeera Forum Our Channels Al Jazeera English Al Jazeera Arabic Al Jazeera Balkans Al Jazeera Mubasher Al Jazeera Documentary AJ+ AJ+ Arabi AJ+ Español AJ+ French Careers How to Watch Submit Privacy Request Data Access Request Home Our Network Al Jazeera Media Institute Al Jazeera Centre for Studies Al Jazeera Centre for Public ,Direct,2
https://www.aljazeera.com/sports/,Sport | Sport | Today's latest from Al Jazeera,"[3,4,0,2,26,9] {""namedChunks"":[""topic-route"",""OptaWidgetResources""]} Advertisement Skip links Skip to Featured Content Skip to Content Feed play Live Sign up Enrich your Al Jazeera experience by signing in or creating an account. Close Tooltip Close navigation menu Navigation menu News Show more news sections Africa Asia US & Canada Latin America Europe Asia Pacific Middle East Explained Opinion Sport Video More Show more sections Features Economy Human Rights Climate Crisis Investigations Inter",Direct,1
https://www.instagram.com/aljazeeraenglish/?hl=en,Al Jazeera English (@aljazeeraenglish) • Instagram photos and videos,"{""require"":[[""qplTimingsServerJS"",null,null,[""7572137574738220827"",""splash_screen_show""]]]} Instagram Log In Sign Up aljazeeraenglish Verified Options Al Jazeera English 41,248 posts 6.9M followers 342 following Media/news company Your Voice. Your Story. Your Platform. Inform me Start Here Pope Francis Instagram award PinchPoint Gaza paramedics Behind scenes🎬 Earthrise 🌎 Palestine 4 🇺🇸 US Elex 2024 The Take🎙️ #TruthUncovered Lebanon 🇱🇧 @aj_i_unit Posts Reels Tagged British journalist and pro-Pal",Direct,2
https://www.aljazeera.com/xml/rss/all.xml,No Title,"rss version=""2.0"" xmlns:content=""http://purl.org/rss/1.0/modules/content/"" xmlns:atom=""http://www.w3.org/2005/Atom"" xmlns:media=""http://search.yahoo.com/mrss/"" channel atom:link href=""https://www.aljazeera.com/xml/rss/all.xml"" rel=""self"" type=""application/rss+xml""/ titleAl Jazeera #8211; Breaking News, World News and Video from Al Jazeera/title linkhttps://www.aljazeera.com/link managingEditorapps.support@aljazeera.net (Apps Support)/managingEditor webMasterapps.support@aljazeera.net (Apps Suppo",Direct,2
https://www.aljazeera.com/xml/rss/all.xml,No Title,"rss version=""2.0"" xmlns:content=""http://purl.org/rss/1.0/modules/content/"" xmlns:atom=""http://www.w3.org/2005/Atom"" xmlns:media=""http://search.yahoo.com/mrss/"" channel atom:link href=""https://www.aljazeera.com/xml/rss/all.xml"" rel=""self"" type=""application/rss+xml""/ titleAl Jazeera #8211; Breaking News, World News and Video from Al Jazeera/title linkhttps://www.aljazeera.com/link managingEditorapps.support@aljazeera.net (Apps Support)/managingEditor webMasterapps.support@aljazeera.net (Apps Suppo",Direct,2
https://www.aljazeera.com/xml/rss/all.xml,No Title,"rss version=""2.0"" xmlns:content=""http://purl.org/rss/1.0/modules/content/"" xmlns:atom=""http://www.w3.org/2005/Atom"" xmlns:media=""http://search.yahoo.com/mrss/"" channel atom:link href=""https://www.aljazeera.com/xml/rss/all.xml"" rel=""self"" type=""application/rss+xml""/ titleAl Jazeera #8211; Breaking News, World News and Video from Al Jazeera/title linkhttps://www.aljazeera.com/link managingEditorapps.support@aljazeera.net (Apps Support)/managingEditor webMasterapps.support@aljazeera.net (Apps Suppo",Direct,2
https://www.aljazeera.com/xml/rss/all.xml,No Title,"rss version=""2.0"" xmlns:content=""http://purl.org/rss/1.0/modules/content/"" xmlns:atom=""http://www.w3.org/2005/Atom"" xmlns:media=""http://search.yahoo.com/mrss/"" channel atom:link href=""https://www.aljazeera.com/xml/rss/all.xml"" rel=""self"" type=""application/rss+xml""/ titleAl Jazeera #8211; Breaking News, World News and Video from Al Jazeera/title linkhttps://www.aljazeera.com/link managingEditorapps.support@aljazeera.net (Apps Support)/managingEditor webMasterapps.support@aljazeera.net (Apps Suppo",Direct,2
https://privacy.aljazeera.net/cookie/,Cookie Policy – Al Jazeera Privacy,Skip to content Facebook Twitter Email Home Our Network Al Jazeera Media Institute Al Jazeera Centre for Studies Al Jazeera Centre for Public Liberties & Human Rights Al Jazeera Forum Our Channels Al Jazeera English Al Jazeera Arabic Al Jazeera Balkans Al Jazeera Mubasher Al Jazeera Documentary AJ+ AJ+ Arabi AJ+ Español AJ+ French Careers How to Watch Submit Privacy Request Data Access Request Home Our Network Al Jazeera Media Institute Al Jazeera Centre for Studies Al Jazeera Centre for Public ,Direct,2
https://www.aljazeera.com/xml/rss/all.xml,No Title,"rss version=""2.0"" xmlns:content=""http://purl.org/rss/1.0/modules/content/"" xmlns:atom=""http://www.w3.org/2005/Atom"" xmlns:media=""http://search.yahoo.com/mrss/"" channel atom:link href=""https://www.aljazeera.com/xml/rss/all.xml"" rel=""self"" type=""application/rss+xml""/ titleAl Jazeera #8211; Breaking News, World News and Video from Al Jazeera/title linkhttps://www.aljazeera.com/link managingEditorapps.support@aljazeera.net (Apps Support)/managingEditor webMasterapps.support@aljazeera.net (Apps Suppo",Direct,2
https://www.aljazeera.com/xml/rss/all.xml,No Title,"rss version=""2.0"" xmlns:content=""http://purl.org/rss/1.0/modules/content/"" xmlns:atom=""http://www.w3.org/2005/Atom"" xmlns:media=""http://search.yahoo.com/mrss/"" channel atom:link href=""https://www.aljazeera.com/xml/rss/all.xml"" rel=""self"" type=""application/rss+xml""/ titleAl Jazeera #8211; Breaking News, World News and Video from Al Jazeera/title linkhttps://www.aljazeera.com/link managingEditorapps.support@aljazeera.net (Apps Support)/managingEditor webMasterapps.support@aljazeera.net (Apps Suppo",Direct,2
https://www.aljazeera.com/xml/rss/all.xml,No Title,"rss version=""2.0"" xmlns:content=""http://purl.org/rss/1.0/modules/content/"" xmlns:atom=""http://www.w3.org/2005/Atom"" xmlns:media=""http://search.yahoo.com/mrss/"" channel atom:link href=""https://www.aljazeera.com/xml/rss/all.xml"" rel=""self"" type=""application/rss+xml""/ titleAl Jazeera #8211; Breaking News, World News and Video from Al Jazeera/title linkhttps://www.aljazeera.com/link managingEditorapps.support@aljazeera.net (Apps Support)/managingEditor webMasterapps.support@aljazeera.net (Apps Suppo",Direct,2
https://www.youtube.com/aljazeeraenglish,Al Jazeera English - YouTube,"if (window.ytcsi) {window.ytcsi.tick('pdc', null, '');} var ytInitialData = {""responseContext"":{""serviceTrackingParams"":[{""service"":""GFEEDBACK"",""params"":[{""key"":""route"",""value"":""channel.""},{""key"":""is_owner"",""value"":""false""},{""key"":""is_alc_surface"",""value"":""false""},{""key"":""browse_id"",""value"":""UCNye-wNBqNL5ZzHSJj3l8Bg""},{""key"":""browse_id_prefix"",""value"":""""},{""key"":""logged_in"",""value"":""0""},{""key"":""visitor_data"",""value"":""Cgs5ZXRLS3JhUlpTYyiUxtbIBjIKCgJQSxIEGgAgOQ%3D%3D""}]},{""service"":""GOOGLE_HELP"",""",Direct,2
https://www.facebook.com/aljazeera,Al Jazeera English | Doha  | Facebook,"{""require"":[[""qplTimingsServerJS"",null,null,[""7572137681331239337"",""splash_screen_show""]]]} {""require"":[[""maybeDisableAnimations"",null,null,[]]]} {""require"":[[""replaceNativeTimer"",null,null,[]]]} {""require"":[[""bootstrapWebSession"",null,null,[1763025690]]]} {""require"":[[""qplTagServerJS"",null,null,[[""comet_preloader_display_threads:2"",""comet_preloader_deferred_threads:0"",""comet_aa_coinflip:false"",""should_use_bt_safe_js"",""logged_out""]]]]} {""require"":[[""qplTimingsServerJS"",null,null,[""75721376813312",Direct,2
https://hotels.aljazeera.net/en,Al Jazeera Hotel Partners,Skip to main content Al Jazeera Hotel Partners Toggle navigation Main navigation Home Distributors Hotels Hospitality Partners Contact us Register Media Kit English العربية Watch AL JAZEERA HOTEL PARTNERS Country Afghanistan Aland Islands Albania Algeria American Samoa Andorra Angola Anguilla Antarctica Antigua and Barbuda Argentina Armenia Aruba Australia Austria Azerbaijan Bahamas Bahrain Bangladesh Barbados Belarus Belgium Belize Benin Bermuda Bhutan Bolivia Bosnia and Herzegovina Botswana Bo,Direct,2
https://forum.aljazeera.net/,The 16th Al Jazeera Forum,"Skip to main content العربية Home Page About Speakers Program Venue Live Stream Archive Forum 15 Forum 14 Forum 13 Older Archives Register Now 15 - 16 February 2025 2025 Forum 16 From the War on Gaza to Change in Syria: Shifting Dynamics in the Middle East 15 - 16 February 2025 City Centre Rotana - Grand Almas Ballroom Register Now In partnership with > Registration Form Last date for submission February 10, 2025 Registration closed Subscribe to our newsletter Subscribe Now About About Us Terms ",Direct,2
https://www.instagram.com/aljazeeraenglish/?hl=en,Al Jazeera English (@aljazeeraenglish) • Instagram photos and videos,"{""require"":[[""qplTimingsServerJS"",null,null,[""7572137655537917984"",""splash_screen_show""]]]} Instagram Log In Sign Up aljazeeraenglish Verified Options Al Jazeera English 41,248 posts 6.9M followers 342 following Media/news company Your Voice. Your Story. Your Platform. Inform me Start Here Pope Francis Instagram award PinchPoint Gaza paramedics Behind scenes🎬 Earthrise 🌎 Palestine 4 🇺🇸 US Elex 2024 The Take🎙️ #TruthUncovered Lebanon 🇱🇧 @aj_i_unit Posts Reels Tagged British journalist and pro-Pal",Direct,2
https://www.youtube.com/aljazeeraenglish,Al Jazeera English - YouTube,"if (window.ytcsi) {window.ytcsi.tick('pdc', null, '');} var ytInitialData = {""responseContext"":{""serviceTrackingParams"":[{""service"":""GFEEDBACK"",""params"":[{""key"":""route"",""value"":""channel.""},{""key"":""is_owner"",""value"":""false""},{""key"":""is_alc_surface"",""value"":""false""},{""key"":""browse_id"",""value"":""UCNye-wNBqNL5ZzHSJj3l8Bg""},{""key"":""browse_id_prefix"",""value"":""""},{""key"":""logged_in"",""value"":""0""},{""key"":""visitor_data"",""value"":""Cgs5ZXRLS3JhUlpTYyifxtbIBjIKCgJQSxIEGgAgOQ%3D%3D""}]},{""service"":""GOOGLE_HELP"",""",Direct,2
https://liberties.aljazeera.com/en/,Human Rights & Public Liberties – Human Rights & Public Liberties,"@media only screen and (max-width: 720px) { #wpadminbar {display: none;} } العربية News Armed Conflict Courts and Justice Interviews Long Read Climate & Environment Op-ed Publications Media Library Newsletter Publications Prisoner 345 13 Jan, 2021 Download Uncategorized Sudan’s Heart on Fire The crisis extends far beyond gendered suffering. Since late October, nearly 90,000 civilians have fled northern and western Darfur, many into neighbouring Chad. Violence is… 13 November, 2025 Gaza Slow Reco",Direct,2
https://institute.aljazeera.net/ar,Home | معهد الجزيرة للإعلام,"#onetrust-banner-sdk{-ms-text-size-adjust:100%;-webkit-text-size-adjust:100%}#onetrust-banner-sdk .onetrust-vendors-list-handler{cursor:pointer;color:#1f96db;font-size:inherit;font-weight:bold;text-decoration:none;margin-right:5px}#onetrust-banner-sdk .onetrust-vendors-list-handler:hover{color:#1f96db}#onetrust-banner-sdk:focus{outline:2px solid #000;outline-offset:-2px}#onetrust-banner-sdk a:focus{outline:2px solid #000}#onetrust-banner-sdk #onetrust-accept-btn-handler,#onetrust-banner-sdk #one",Direct,2
https://www.instagram.com/aljazeeraenglish/?hl=en,Al Jazeera English (@aljazeeraenglish) • Instagram photos and videos,"{""require"":[[""qplTimingsServerJS"",null,null,[""7572137772061053609"",""splash_screen_show""]]]} {""require"":[[""maybeDisableAnimations"",null,null,[]]]} {""require"":[[""replaceNativeTimer"",null,null,[]]]} {""require"":[[""bootstrapWebSession"",null,null,[1763025711]]]} {""require"":[[""qplTagServerJS"",null,null,[[""ig_web_desktop_homepage_fb_connect_v2:test"",""comet_aa_coinflip:true"",""should_use_bt_safe_js"",""logged_out""]]]]} {""require"":[[""qplTimingsServerJS"",null,null,[""7572137772061053609"",""tierOne""]]]} {""requir",Direct,2
https://www.aljazeera.com/features/,Features | Today's latest from Al Jazeera,"(function(){var a=window.location.protocol+""//""+window.location.hostname;""https://www.aljazeera.com""!==a&&(window.freestar=window.freestar||{},window.freestar.queue=window.freestar.queue||[],window.freestar.queue.push(function(){googletag.pubads().set(""page_url"",""https://www.aljazeera.com/ "")}))})(); @media(min-width: 769px) { .three-col-layout__stories>.top-story-second-article.article-card--large { grid-column: 1/7; grid-row: span 2; margin-top: 5px; display: flex; flex-wrap: wrap } article.to",Direct,2
https://www.aljazeera.com/xml/rss/all.xml,No Title,"rss version=""2.0"" xmlns:content=""http://purl.org/rss/1.0/modules/content/"" xmlns:atom=""http://www.w3.org/2005/Atom"" xmlns:media=""http://search.yahoo.com/mrss/"" channel atom:link href=""https://www.aljazeera.com/xml/rss/all.xml"" rel=""self"" type=""application/rss+xml""/ titleAl Jazeera #8211; Breaking News, World News and Video from Al Jazeera/title linkhttps://www.aljazeera.com/link managingEditorapps.support@aljazeera.net (Apps Support)/managingEditor webMasterapps.support@aljazeera.net (Apps Suppo",Direct,2
